ID: 85 | Disease: Diabetes | Title: "Bhindi Masala Curry" | Category: "Dinner" | Image: "/images/diabetes/d8ffcf6ec9f411bebe770ed14b378048f0838050.jpg"
ID: 86 | Disease: Diabetes | Title: "Maa Ki Dal (Recipe)" | Category: "Dinner" | Image: "/images/diabetes/da1d10855a1a08f088c7956fed69b8101ace1357.jpg"
ID: 87 | Disease: Diabetes | Title: "Herbal Brown Rice" | Category: "Dinner" | Image: "/images/diabetes/dc61152f60a51e687e10c52b8b3b5dc28ad15b4a.jpg"
ID: 88 | Disease: Diabetes | Title: "Quinoa Vegetable Upma 3" | Category: "Breakfast" | Image: "/images/diabetes/dcbe00af0d19432cfe826f2f1285aabbf8e931e8.jpg"
ID: 89 | Disease: Diabetes | Title: "Methi Masoor Dal With Whole Masoor" | Category: "Lunch" | Image: "/images/diabetes/dd5386d584d57f6b65cd6cf1a66905b009981453.jpg"
ID: 90 | Disease: Diabetes | Title: "Easy Creamy Chicken Curry 2" | Category: "Dinner" | Image: "/images/diabetes/e372b4cc6ca1dba5d1d1277be14e6cf75e0dd23a.jpg"
ID: 91 | Disease: Diabetes | Title: "Tindora Sambharo" | Category: "Dinner" | Image: "/images/diabetes/e9bf3576f73ebf39775e2e7f6fad06a305b89574.jpg"
ID: 92 | Disease: Diabetes | Title: "Vegetable Pasta Soup" | Category: "Drink" | Image: "/images/diabetes/ef03e6d51791a5d0b5511ff78a779182eb8179f2.jpg"
ID: 93 | Disease: Diabetes | Title: "Tomato Shorba" | Category: "Drink" | Image: "/images/diabetes/f192b970417c8bd511ed3295387a7979593ab7cd.jpg"
ID: 94 | Disease: Diabetes | Title: "Moong Ki Khichdi" | Category: "Lunch" | Image: "/images/diabetes/f4fd592fa1575956d6d8f12044eb871e8b9dbf4a.jpg"
ID: 95 | Disease: Diabetes | Title: "South Indian  Vegetable Kurma" | Category: "Dinner" | Image: "/images/diabetes/f570c171e835c5d7847775412da00a084959339a.jpg"
ID: 96 | Disease: Diabetes | Title: "Punjabi  Egg Curry 2" | Category: "Lunch" | Image: "/images/diabetes/f98ff8bfe3c9b6d5b46e7dcf46177071357cb878.jpg"
ID: 97 | Disease: Diabetes | Title: "Lauki Ka Salan" | Category: "Lunch" | Image: "/images/diabetes/fa213f406bfc988a367ef1c0f295bab98326ff30.jpg"
ID: 98 | Disease: Diabetes | Title: "Masala Karela" | Category: "Dinner" | Image: "/images/diabetes/029636de523e6a8f8d4f5c644ec32121f2eba7f1.jpg"
ID: 99 | Disease: Diabetes | Title: "Maharashtrian Kakdi Thalipeeth" | Category: "Breakfast" | Image: "/images/diabetes/076beb40e154af09ad654dfdfd3cefb3607a5013.jpg"
ID: 100 | Disease: Diabetes | Title: "Sundakkai And Methi Leaves Sambar" | Category: "Dinner" | Image: "/images/diabetes/087c7ef515f6f15022e9a86fc48243ef3874e868.jpg"
ID: 101 | Disease: Blood Pressure | Title: "Stewed Plums with Cinnamon" | Category: "Lunch" | Image: "/images/bp/BPFoodItems_extracted/page_001.jpg"
ID: 102 | Disease: Blood Pressure | Title: "Simple Stewed Apples with Cinnamon and Cardamom" | Category: "Dinner" | Image: "/images/bp/BPFoodItems_extracted/page_002.jpg"
ID: 103 | Disease: Blood Pressure | Title: "Ragi Semiya Payasam" | Category: "Snack" | Image: "/images/bp/BPFoodItems_extracted/page_003.jpg"
ID: 104 | Disease: Blood Pressure | Title: "Fruit Custard" | Category: "Snack" | Image: "/images/bp/BPFoodItems_extracted/page_004.jpg"
ID: 105 | Disease: Blood Pressure | Title: "Chicken Clear Soup" | Category: "Drink" | Image: "/images/bp/BPFoodItems_extracted/page_005.jpg"
ID: 106 | Disease: Blood Pressure | Title: "Rasam" | Category: "Drink" | Image: "/images/bp/BPFoodItems_extracted/page_006.jpg"
ID: 107 | Disease: Blood Pressure | Title: "Grilled Indian Boneless Chicken Tikka Breasts" | Category: "Dinner" | Image: "/images/bp/BPFoodItems_extracted/page_007.jpg"
ID: 108 | Disease: Blood Pressure | Title: "Egg Bhurji (Indian Scrambled Eggs)" | Category: "Breakfast" | Image: "/images/bp/BPFoodItems_extracted/page_008.jpg"
